time,member_id,TREFHT
2006-01-01 00:00:00,010c,277.2380541681453
2006-01-02 00:00:00,010c,277.9008296711601
2006-01-03 00:00:00,010c,278.3900033135632
2006-01-04 00:00:00,010c,279.0035568656704
2006-01-05 00:00:00,010c,280.8636645510032
2006-01-06 00:00:00,010c,279.7182606278858
2006-01-07 00:00:00,010c,277.76951902268615
2006-01-08 00:00:00,010c,280.8172547938439
2006-01-09 00:00:00,010c,279.578330967409
2006-01-10 00:00:00,010c,277.9611045991198
2006-01-11 00:00:00,010c,277.7399348427667
2006-01-12 00:00:00,010c,280.8135741638219
2006-01-13 00:00:00,010c,283.1905301170212
2006-01-14 00:00:00,010c,281.1967351039909
2006-01-15 00:00:00,010c,282.08209078897835
2006-01-16 00:00:00,010c,280.15769537186327
2006-01-17 00:00:00,010c,280.17441470487233
2006-01-18 00:00:00,010c,282.79189449466145
2006-01-19 00:00:00,010c,278.7435739117583
2006-01-20 00:00:00,010c,276.92624981347046
2006-01-21 00:00:00,010c,276.819799599258
2006-01-22 00:00:00,010c,279.74085423251836
2006-01-23 00:00:00,010c,280.3713090651377
2006-01-24 00:00:00,010c,280.33831216860966
2006-01-25 00:00:00,010c,281.90645750784955
2006-01-26 00:00:00,010c,281.46368787843636
2006-01-27 00:00:00,010c,279.0022284189172
2006-01-28 00:00:00,010c,279.64341405903156
2006-01-29 00:00:00,010c,278.60836901111117
2006-01-30 00:00:00,010c,278.1114036965729
2006-01-31 00:00:00,010c,277.1833042843435
2006-02-01 00:00:00,010c,276.16928744805267
2006-02-02 00:00:00,010c,279.0837197722938
2006-02-03 00:00:00,010c,281.68054361144016
2006-02-04 00:00:00,010c,283.71599143848715
2006-02-05 00:00:00,010c,278.97893261816637
2006-02-06 00:00:00,010c,277.0346174118199
2006-02-07 00:00:00,010c,276.4577333533908
2006-02-08 00:00:00,010c,280.48419881386945
2006-02-09 00:00:00,010c,278.86411644697193
2006-02-10 00:00:00,010c,278.88455751641794
2006-02-11 00:00:00,010c,281.8038336265253
2006-02-12 00:00:00,010c,280.9100818089039
2006-02-13 00:00:00,010c,278.9430166571332
2006-02-14 00:00:00,010c,280.7069707783071
2006-02-15 00:00:00,010c,277.8564430750818
2006-02-16 00:00:00,010c,276.620544104509
2006-02-17 00:00:00,010c,274.2124148398619
2006-02-18 00:00:00,010c,276.8365907797279
2006-02-19 00:00:00,010c,280.32677944600647
2006-02-20 00:00:00,010c,281.0479744501102
2006-02-21 00:00:00,010c,282.3450945995626
2006-02-22 00:00:00,010c,284.1201392958883
2006-02-23 00:00:00,010c,282.7467501787974
2006-02-24 00:00:00,010c,280.36730776714967
2006-02-25 00:00:00,010c,280.3828059944353
2006-02-26 00:00:00,010c,278.56585887338974
2006-02-27 00:00:00,010c,277.69085392554734
2006-02-28 00:00:00,010c,277.57531346667224
2006-03-01 00:00:00,010c,276.191145507895
2006-03-02 00:00:00,010c,276.8136916501483
2006-03-03 00:00:00,010c,276.50055179906445
2006-03-04 00:00:00,010c,274.85670063065743
2006-03-05 00:00:00,010c,275.85864508851824
2006-03-06 00:00:00,010c,279.4342608103988
2006-03-07 00:00:00,010c,280.5935787100313
2006-03-08 00:00:00,010c,279.5143051030411
2006-03-09 00:00:00,010c,279.9619026717833
2006-03-10 00:00:00,010c,279.57620744970114
2006-03-11 00:00:00,010c,280.17036356504974
2006-03-12 00:00:00,010c,283.6716436073644
2006-03-13 00:00:00,010c,283.5611964158489
2006-03-14 00:00:00,010c,282.6592018995641
2006-03-15 00:00:00,010c,281.07358588991985
2006-03-16 00:00:00,010c,282.2738314710669
2006-03-17 00:00:00,010c,278.1297023768873
2006-03-18 00:00:00,010c,279.1902111767718
2006-03-19 00:00:00,010c,284.19233747178316
2006-03-20 00:00:00,010c,284.3666198416737
2006-03-21 00:00:00,010c,283.51902861829365
2006-03-22 00:00:00,010c,282.8111539115939
2006-03-23 00:00:00,010c,284.51146161793463
2006-03-24 00:00:00,010c,285.1322325438969
2006-03-25 00:00:00,010c,286.2954594231706
2006-03-26 00:00:00,010c,285.5620027707936
2006-03-27 00:00:00,010c,280.9016348081178
2006-03-28 00:00:00,010c,280.446699233582
2006-03-29 00:00:00,010c,280.3288463224193
2006-03-30 00:00:00,010c,284.23385423189785
2006-03-31 00:00:00,010c,286.0863832303464
2006-04-01 00:00:00,010c,286.4428300180518
2006-04-02 00:00:00,010c,285.7926334583392
2006-04-03 00:00:00,010c,284.7541689187967
2006-04-04 00:00:00,010c,284.29363888405186
2006-04-05 00:00:00,010c,282.70245936506336
2006-04-06 00:00:00,010c,284.1594656744333
2006-04-07 00:00:00,010c,283.8847780934857
2006-04-08 00:00:00,010c,284.4762700541429
2006-04-09 00:00:00,010c,282.73761700634265
2006-04-10 00:00:00,010c,281.37272674251375
2006-04-11 00:00:00,010c,279.7124277467248
2006-04-12 00:00:00,010c,279.9724695657613
2006-04-13 00:00:00,010c,283.05094891595047
2006-04-14 00:00:00,010c,282.9660497406241
2006-04-15 00:00:00,010c,281.33016557986315
2006-04-16 00:00:00,010c,281.40647293980237
2006-04-17 00:00:00,010c,282.4631424265255
2006-04-18 00:00:00,010c,283.59500983828065
2006-04-19 00:00:00,010c,282.853686246704
2006-04-20 00:00:00,010c,282.22877696494646
2006-04-21 00:00:00,010c,281.90631289335965
2006-04-22 00:00:00,010c,281.5046346804464
2006-04-23 00:00:00,010c,281.9776376417555
2006-04-24 00:00:00,010c,282.3343119936034
2006-04-25 00:00:00,010c,282.84942997461917
2006-04-26 00:00:00,010c,284.9819860515415
2006-04-27 00:00:00,010c,287.9766535318656
2006-04-28 00:00:00,010c,287.1569872703302
2006-04-29 00:00:00,010c,285.5086478327059
2006-04-30 00:00:00,010c,289.3152111918114
2006-05-01 00:00:00,010c,288.4876050641896
2006-05-02 00:00:00,010c,288.66162772703063
2006-05-03 00:00:00,010c,288.6424034358114
