time,member_id,TREFHT
2006-01-01 00:00:00,013c,280.0860092513376
2006-01-02 00:00:00,013c,279.6257745818337
2006-01-03 00:00:00,013c,279.7758589536181
2006-01-04 00:00:00,013c,279.98346482546776
2006-01-05 00:00:00,013c,277.9135062406873
2006-01-06 00:00:00,013c,282.1245798853522
2006-01-07 00:00:00,013c,280.7269277217283
2006-01-08 00:00:00,013c,279.357097322288
2006-01-09 00:00:00,013c,282.19129368014615
2006-01-10 00:00:00,013c,282.5125499909099
2006-01-11 00:00:00,013c,281.31992936756734
2006-01-12 00:00:00,013c,277.9776232150025
2006-01-13 00:00:00,013c,279.9480603760021
2006-01-14 00:00:00,013c,279.8782648034062
2006-01-15 00:00:00,013c,278.8897123881229
2006-01-16 00:00:00,013c,279.9478921263655
2006-01-17 00:00:00,013c,279.86466263380123
2006-01-18 00:00:00,013c,279.3960433906674
2006-01-19 00:00:00,013c,277.2560881385699
2006-01-20 00:00:00,013c,281.5276640128668
2006-01-21 00:00:00,013c,282.8839663656302
2006-01-22 00:00:00,013c,280.8771649752318
2006-01-23 00:00:00,013c,282.66622461982547
2006-01-24 00:00:00,013c,279.9771611995776
2006-01-25 00:00:00,013c,280.43655335762844
2006-01-26 00:00:00,013c,278.5292552478138
2006-01-27 00:00:00,013c,279.9696671448463
2006-01-28 00:00:00,013c,280.10066888756825
2006-01-29 00:00:00,013c,280.72975205130774
2006-01-30 00:00:00,013c,281.6077965283913
2006-01-31 00:00:00,013c,283.28381749717727
2006-02-01 00:00:00,013c,285.0102202866424
2006-02-02 00:00:00,013c,280.6363461370677
2006-02-03 00:00:00,013c,279.55745240250127
2006-02-04 00:00:00,013c,282.2830212341268
2006-02-05 00:00:00,013c,280.88731078138215
2006-02-06 00:00:00,013c,280.7945120537813
2006-02-07 00:00:00,013c,281.04771246424275
2006-02-08 00:00:00,013c,278.2071654468815
2006-02-09 00:00:00,013c,276.60290827194456
2006-02-10 00:00:00,013c,279.38229461990153
2006-02-11 00:00:00,013c,280.8057428162167
2006-02-12 00:00:00,013c,280.3477657488582
2006-02-13 00:00:00,013c,278.4416160305311
2006-02-14 00:00:00,013c,278.90980529890396
2006-02-15 00:00:00,013c,278.43414340685274
2006-02-16 00:00:00,013c,278.7643446970935
2006-02-17 00:00:00,013c,281.0030451245921
2006-02-18 00:00:00,013c,281.8796049836157
2006-02-19 00:00:00,013c,281.0322635091451
2006-02-20 00:00:00,013c,282.2957246745536
2006-02-21 00:00:00,013c,283.6648162053176
2006-02-22 00:00:00,013c,280.28226314707024
2006-02-23 00:00:00,013c,281.0463339342407
2006-02-24 00:00:00,013c,283.88338864391613
2006-02-25 00:00:00,013c,282.21758761489826
2006-02-26 00:00:00,013c,280.6967610995632
2006-02-27 00:00:00,013c,283.72685130808577
2006-02-28 00:00:00,013c,282.94270465373177
2006-03-01 00:00:00,013c,279.22376214334275
2006-03-02 00:00:00,013c,284.13457897001507
2006-03-03 00:00:00,013c,282.9400123872642
2006-03-04 00:00:00,013c,281.45907338681457
2006-03-05 00:00:00,013c,282.6505815830586
2006-03-06 00:00:00,013c,282.15775101749836
2006-03-07 00:00:00,013c,277.77714685690614
2006-03-08 00:00:00,013c,275.3855313799669
2006-03-09 00:00:00,013c,276.79162883987647
2006-03-10 00:00:00,013c,277.3264745015601
2006-03-11 00:00:00,013c,276.90412912001887
2006-03-12 00:00:00,013c,274.92895993784595
